At frame 0, person 1 is located at coordinates [1470.79, 532.89] with a bounding box of width 124.34 and height 348.16.
 At frame 31, person 9 is located at coordinates [182.00, 639.64] with a bounding box of width 27.90 and height 69.31.
 At frame 31, person 7 is located at coordinates [359.88, 638.54] with a bounding box of width 29.01 and height 76.33.
 At frame 31, person 11 is located at coordinates [37.45, 648.43] with a bounding box of width 29.18 and height 70.57.
 At frame 31, person 5 is located at coordinates [314.69, 650.46] with a bounding box of width 31.41 and height 70.02.
 At frame 31, person 14 is located at coordinates [1528.20, 581.22] with a bounding box of width 30.74 and height 67.57.
 At frame 31, person 15 is located at coordinates [1502.47, 589.72] with a bounding box of width 25.12 and height 58.75.
 At frame 32, person 1 is located at coordinates [1399.39, 538.94] with a bounding box of width 114.62 and height 353.20.
 At frame 32, person 2 is located at coordinates [1257.03, 536.06] with a bounding box of width 117.17 and height 343.34.
 At frame 32, person 3 is located at coordinates [1255.47, 592.70] with a bounding box of width 55.08 and height 137.15.
 At frame 32, person 4 is located at coordinates [161.56, 649.29] with a bounding box of width 37.23 and height 79.80.
 At frame 32, person 9 is located at coordinates [183.03, 640.37] with a bounding box of width 27.27 and height 67.53.
 At frame 32, person 7 is located at coordinates [359.82, 638.55] with a bounding box of width 29.04 and height 76.35.
 At frame 32, person 11 is located at coordinates [39.45, 648.41] with a bounding box of width 28.91 and height 69.71.
 At frame 32, person 5 is located at coordinates [311.86, 648.93] with a bounding box of width 32.94 and height 72.36.
 At frame 32, person 14 is located at coordinates [1528.90, 581.83] with a bounding box of width 29.89 and height 66.28.
 At frame 32, person 15 is located at coordinates [1503.56, 589.75] with a bounding box of width 24.75 and height 57.85.
 At frame 33, person 1 is located at coordinates [1394.62, 538.48] with a bounding box of width 115.24 and height 355.15.
 At frame 33, person 2 is located at coordinates [1255.11, 534.25] with a bounding box of width 119.22 and height 347.50.
 At frame 33, person 3 is located at coordinates [1256.90, 589.68] with a bounding box of width 54.44 and height 136.78.
 

=====================================================

At frame 33, person 4 is located at coordinates [164.04, 650.27] with a bounding box of width 36.94 and height 78.59.
 At frame 33, person 9 is located at coordinates [183.15, 639.45] with a bounding box of width 28.22 and height 69.84.
 At frame 33, person 7 is located at coordinates [359.81, 638.56] with a bounding box of width 29.03 and height 76.36.
 At frame 33, person 11 is located at coordinates [41.07, 648.10] with a bounding box of width 29.38 and height 71.15.
 At frame 33, person 5 is located at coordinates [307.91, 646.90] with a bounding box of width 33.00 and height 72.65.
 At frame 33, person 14 is located at coordinates [1528.97, 581.47] with a bounding box of width 29.89 and height 67.00.
 At frame 33, person 15 is located at coordinates [1503.61, 589.13] with a bounding box of width 25.23 and height 58.82.
 At frame 34, person 1 is located at coordinates [1385.06, 537.72] with a bounding box of width 117.13 and height 357.64.
 At frame 34, person 2 is located at coordinates [1254.55, 533.85] with a bounding box of width 119.82 and height 347.31.
 At frame 34, person 4 is located at coordinates [164.67, 649.13] with a bounding box of width 37.57 and height 79.94.
 At frame 34, person 9 is located at coordinates [182.94, 639.12] with a bounding box of width 29.44 and height 73.01.
 At frame 34, person 7 is located at coordinates [359.52, 639.15] with a bounding box of width 29.01 and height 76.37.
 At frame 34, person 11 is located at coordinates [42.49, 647.70] with a bounding box of width 29.23 and height 71.11.
 At frame 34, person 5 is located at coordinates [305.34, 644.05] with a bounding box of width 35.56 and height 77.45.
 At frame 34, person 14 is located at coordinates [1529.65, 581.63] with a bounding box of width 29.71 and height 67.28.
 At frame 34, person 15 is located at coordinates [1504.30, 589.22] with a bounding box of width 25.22 and height 58.57.
 At frame 35, person 1 is located at coordinates [1379.59, 538.02] with a bounding box of width 118.27 and height 357.41.
 At frame 35, person 2 is located at coordinates [1253.58, 533.37] with a bounding box of width 120.56 and height 346.66.
 At frame 35, person 4 is located at coordinates [165.46, 649.00] with a bounding box of width 37.61 and height 79.86.
 At frame 35, person 9 is located at coordinates [183.80, 639.58] with a bounding box of width 29.85 and height 74.21.
 At frame 35, person 7 is located at coordinates [359.29, 638.79] with a bounding box of width 29.27 and height 76.96.
 At frame 35, person 11 is located at coordinates [43.94, 647.25] with a bounding box of width 29.10 and height 71.09.
 At frame 35, person 5 is located at coordinates [301.67, 643.28] with a bounding box of width 35.16 and height 76.94.
 At frame 35, person 14 is located at coordinates [1530.63, 581.70] with a bounding box of width 29.33 and height 67.38.
 At frame 35, person 15 is located at coordinates [1504.93, 588.65] with a bounding box of width 25.63 and height 59.71.
 At frame 35, person 6 is located at coordinates [1351.08, 594.24] with a bounding box of width 24.37 and height 60.55.
 At frame 36, person 1 is located at coordinates [1374.14, 541.07] with a bounding box of width 118.68 and height 353.78.
 At frame 36, person 2 is located at coordinates [1251.67, 532.89] with a bounding box of width 121.69 and height 347.00.
 At frame 36, person 4 is located at coordinates [165.76, 647.46] with a bounding box of width 38.22 and height 81.61.
 At frame 36, person 9 is located at coordinates [184.16, 640.05] with a bounding box of width 29.85 and height 74.08.
 At frame 36, person 7 is located at coordinates [358.10, 639.24] with a bounding box of width 29.52 and height 77.18.
 At frame 36, person 11 is located at coordinates [44.63, 646.78] with a bounding box of width 29.01 and height 71.08.
 At frame 36, person 5 is located at coordinates [300.18, 643.28] with a bounding box of width 34.96 and height 77.30.
 At frame 36, person 14 is located at coordinates [1531.32, 582.60] with a bounding box of width 28.50 and height 66.25.
 At frame 36, person 15 is located at coordinates [1506.05, 587.55] with a bounding box of width 26.32 and height 61.32.
 At frame 36, person 6 is located at coordinates [1350.48, 593.86] with a bounding box of width 24.90 and height 60.89.
 At frame 36, person 8 is located at coordinates [175.47, 641.73] with a bounding box of width 34.87 and height 81.64.
 At frame 37, person 1 is located at coordinates [1367.52, 543.10] with a bounding box of width 120.00 and height 351.22.
 At frame 37, person 2 is located at coordinates [1250.67, 532.98] with a bounding box of width 122.83 and height 347.14.
 At frame 37, person 4 is located at coordinates [166.88, 646.59] with a bounding box of width 38.53 and height 82.85.
 At frame 37, person 9 is located at coordinates [184.72, 640.82] with a bounding box of width 30.40 and height 75.17.
 At frame 37, person 7 is located at coordinates [357.64, 639.41] with a bounding box of width 29.65 and height 77.26.
 At frame 37, person 11 is located at coordinates [45.68, 647.20] with a bounding box of width 29.06 and height 71.07.
 At frame 37, person 5 is located at coordinates [298.40, 643.01] with a bounding box of width 34.56 and height 77.42.
 At frame 37, person 14 is located at coordinates [1532.46, 583.84] with a bounding box of width 27.57 and height 64.64.
 At frame 37, person 15 is located at coordinates [1507.15, 587.73] with a bounding box of width 26.36 and height 61.34.
 At frame 37, person 6 is located at coordinates [1350.69, 594.08] with a bounding box of width 24.49 and height 59.68.
 At frame 38, person 1 is located at coordinates [1363.08, 542.97] with a bounding box of width 122.33 and height 352.02.
 At frame 38, person 2 is located at coordinates [1249.30, 533.30] with a bounding box of width 124.19 and height 348.37.
 At frame 38, person 4 is located at coordinates [169.21, 646.84] with a bounding box of width 37.95 and height 82.15.
 

=====================================================

At frame 38, person 9 is located at coordinates [186.97, 640.82] with a bounding box of width 29.64 and height 73.25.
 At frame 38, person 7 is located at coordinates [357.20, 639.18] with a bounding box of width 29.95 and height 77.88.
 At frame 38, person 11 is located at coordinates [47.14, 647.07] with a bounding box of width 29.39 and height 71.07.
 At frame 38, person 5 is located at coordinates [296.43, 641.75] with a bounding box of width 34.53 and height 78.61.
 At frame 38, person 14 is located at coordinates [1533.43, 584.59] with a bounding box of width 27.26 and height 64.05.
 At frame 38, person 15 is located at coordinates [1507.94, 587.52] with a bounding box of width 26.75 and height 61.93.
 At frame 38, person 6 is located at coordinates [1350.78, 594.16] with a bounding box of width 24.20 and height 58.67.
 At frame 38, person 8 is located at coordinates [179.32, 642.32] with a bounding box of width 34.50 and height 81.77.
 At frame 39, person 1 is located at coordinates [1357.82, 542.91] with a bounding box of width 124.82 and height 353.51.
 At frame 39, person 2 is located at coordinates [1246.83, 533.41] with a bounding box of width 125.19 and height 348.84.
 At frame 39, person 4 is located at coordinates [171.21, 647.24] with a bounding box of width 37.74 and height 82.47.
 At frame 39, person 9 is located at coordinates [188.57, 640.53] with a bounding box of width 28.84 and height 71.31.
 At frame 39, person 7 is located at coordinates [356.71, 639.09] with a bounding box of width 30.14 and height 78.10.
 At frame 39, person 11 is located at coordinates [47.78, 647.02] with a bounding box of width 30.01 and height 71.66.
 At frame 39, person 5 is located at coordinates [295.04, 641.86] with a bounding box of width 33.90 and height 78.48.
 At frame 39, person 14 is located at coordinates [1533.89, 584.86] with a bounding box of width 26.90 and height 63.26.
 At frame 39, person 15 is located at coordinates [1508.06, 586.56] with a bounding box of width 27.19 and height 62.74.
 At frame 39, person 6 is located at coordinates [1350.62, 593.87] with a bounding box of width 24.37 and height 58.97.
 At frame 39, person 8 is located at coordinates [182.25, 642.20] with a bounding box of width 33.94 and height 81.12.
 At frame 40, person 1 is located at coordinates [1355.11, 541.99] with a bounding box of width 127.50 and height 356.42.
 At frame 40, person 2 is located at coordinates [1242.46, 533.15] with a bounding box of width 125.52 and height 350.18.
 At frame 40, person 4 is located at coordinates [173.36, 646.80] with a bounding box of width 37.68 and height 83.17.
 At frame 40, person 9 is located at coordinates [188.91, 639.53] with a bounding box of width 29.40 and height 72.93.
