At frame 0, person 1 is located at coordinates [933.16, 258.45] with a bounding box of width 20.13 and height 53.59.
 At frame 36, person 12 is located at coordinates [289.95, 239.96] with a bounding box of width 49.13 and height 131.66.
 At frame 36, person 17 is located at coordinates [929.68, 266.33] with a bounding box of width 15.44 and height 41.44.
 At frame 36, person 18 is located at coordinates [884.48, 265.97] with a bounding box of width 16.62 and height 42.35.
 At frame 36, person 20 is located at coordinates [835.04, 268.11] with a bounding box of width 15.70 and height 37.78.
 At frame 36, person 22 is located at coordinates [867.12, 272.92] with a bounding box of width 13.89 and height 33.52.
 At frame 36, person 24 is located at coordinates [1019.45, 263.80] with a bounding box of width 22.98 and height 56.72.
 At frame 36, person 29 is located at coordinates [743.24, 267.07] with a bounding box of width 15.51 and height 41.16.
 At frame 37, person 1 is located at coordinates [1107.28, 256.17] with a bounding box of width 32.13 and height 82.63.
 At frame 37, person 12 is located at coordinates [281.75, 239.88] with a bounding box of width 52.74 and height 141.95.
 At frame 37, person 17 is located at coordinates [933.36, 266.55] with a bounding box of width 15.83 and height 42.30.
 At frame 37, person 18 is located at coordinates [886.90, 266.14] with a bounding box of width 17.05 and height 43.29.
 At frame 37, person 20 is located at coordinates [837.54, 269.92] with a bounding box of width 15.67 and height 37.75.
 At frame 37, person 22 is located at coordinates [869.28, 272.77] with a bounding box of width 14.40 and height 34.86.
 At frame 37, person 24 is located at coordinates [1024.67, 264.46] with a bounding box of width 22.85 and height 56.46.
 At frame 37, person 29 is located at coordinates [744.36, 267.92] with a bounding box of width 15.62 and height 41.31.
 At frame 38, person 1 is located at coordinates [1116.02, 256.43] with a bounding box of width 32.61 and height 84.07.
 At frame 38, person 12 is located at coordinates [273.44, 240.04] with a bounding box of width 55.65 and height 149.92.
 At frame 38, person 17 is located at coordinates [936.77, 267.78] with a bounding box of width 15.65 and height 41.84.
 At frame 38, person 18 is located at coordinates [889.52, 266.77] with a bounding box of width 16.82 and height 42.70.
 

=====================================================

At frame 38, person 20 is located at coordinates [839.64, 271.29] with a bounding box of width 15.64 and height 38.00.
 At frame 38, person 22 is located at coordinates [871.72, 273.37] with a bounding box of width 14.32 and height 34.69.
 At frame 38, person 24 is located at coordinates [1030.22, 265.47] with a bounding box of width 23.20 and height 57.54.
 At frame 38, person 29 is located at coordinates [746.08, 267.24] with a bounding box of width 16.25 and height 42.74.
 At frame 39, person 1 is located at coordinates [1126.19, 255.94] with a bounding box of width 33.38 and height 86.52.
 At frame 39, person 12 is located at coordinates [263.16, 239.16] with a bounding box of width 57.48 and height 155.25.
 At frame 39, person 17 is located at coordinates [940.84, 266.97] with a bounding box of width 16.08 and height 42.92.
 At frame 39, person 18 is located at coordinates [893.24, 267.50] with a bounding box of width 16.58 and height 42.34.
 At frame 39, person 20 is located at coordinates [842.75, 271.70] with a bounding box of width 14.78 and height 36.25.
 At frame 39, person 22 is located at coordinates [874.12, 273.87] with a bounding box of width 14.36 and height 34.52.
 At frame 39, person 24 is located at coordinates [1036.67, 263.97] with a bounding box of width 23.65 and height 59.01.
 At frame 39, person 29 is located at coordinates [746.94, 267.78] with a bounding box of width 15.98 and height 41.85.
 At frame 40, person 1 is located at coordinates [1136.61, 255.75] with a bounding box of width 34.03 and height 87.81.
 At frame 40, person 12 is located at coordinates [252.96, 236.74] with a bounding box of width 60.11 and height 163.28.
 At frame 40, person 17 is located at coordinates [944.98, 266.46] with a bounding box of width 16.26 and height 43.32.
 At frame 40, person 18 is located at coordinates [896.32, 267.28] with a bounding box of width 16.89 and height 43.25.
 At frame 40, person 20 is located at coordinates [845.89, 271.83] with a bounding box of width 14.37 and height 35.54.
 At frame 40, person 22 is located at coordinates [877.93, 272.29] with a bounding box of width 14.67 and height 35.42.
 At frame 40, person 24 is located at coordinates [1043.19, 261.63] with a bounding box of width 24.69 and height 61.68.
 At frame 40, person 29 is located at coordinates [749.10, 267.69] with a bounding box of width 16.13 and height 42.16.
 At frame 41, person 1 is located at coordinates [1144.35, 254.31] with a bounding box of width 34.84 and height 89.42.
 At frame 41, person 12 is located at coordinates [242.33, 234.76] with a bounding box of width 61.20 and height 167.57.
 At frame 41, person 17 is located at coordinates [948.12, 265.77] with a bounding box of width 16.13 and height 42.78.
 At frame 41, person 18 is located at coordinates [899.04, 266.62] with a bounding box of width 16.85 and height 43.20.
 At frame 41, person 20 is located at coordinates [848.24, 271.56] with a bounding box of width 14.12 and height 35.18.
 At frame 41, person 22 is located at coordinates [880.13, 271.97] with a bounding box of width 14.69 and height 35.27.
 At frame 41, person 24 is located at coordinates [1050.02, 261.49] with a bounding box of width 24.57 and height 61.55.
 At frame 41, person 29 is located at coordinates [750.22, 266.67] with a bounding box of width 16.27 and height 42.46.
 At frame 42, person 1 is located at coordinates [1153.13, 249.34] with a bounding box of width 36.91 and height 94.04.
 At frame 42, person 12 is located at coordinates [232.06, 231.62] with a bounding box of width 63.15 and height 173.56.
 At frame 42, person 17 is located at coordinates [951.71, 263.54] with a bounding box of width 16.53 and height 43.54.
 At frame 42, person 18 is located at coordinates [902.00, 265.48] with a bounding box of width 16.72 and height 42.87.
 At frame 42, person 20 is located at coordinates [850.03, 269.48] with a bounding box of width 14.42 and height 36.02.
 At frame 42, person 22 is located at coordinates [882.79, 270.27] with a bounding box of width 14.81 and height 35.40.
 At frame 42, person 24 is located at coordinates [1054.77, 256.10] with a bounding box of width 26.92 and height 67.95.
 At frame 42, person 29 is located at coordinates [750.83, 264.12] with a bounding box of width 16.67 and height 43.53.
 At frame 43, person 1 is located at coordinates [1161.13, 246.97] with a bounding box of width 37.93 and height 96.06.
 At frame 43, person 12 is located at coordinates [220.61, 227.95] with a bounding box of width 66.12 and height 182.20.
 At frame 43, person 17 is located at coordinates [954.70, 261.34] with a bounding box of width 17.07 and height 45.17.
 At frame 43, person 18 is located at coordinates [905.20, 263.97] with a bounding box of width 17.01 and height 43.41.
 At frame 43, person 20 is located at coordinates [851.79, 267.53] with a bounding box of width 14.58 and height 36.53.
 At frame 43, person 22 is located at coordinates [884.39, 269.14] with a bounding box of width 15.06 and height 35.93.
 At frame 43, person 24 is located at coordinates [1060.32, 252.60] with a bounding box of width 27.67 and height 70.32.
 At frame 43, person 29 is located at coordinates [751.91, 263.17] with a bounding box of width 16.60 and height 43.33.
 At frame 43, person 31 is located at coordinates [1138.30, 252.38] with a bounding box of width 27.40 and height 69.48.
 At frame 44, person 1 is located at coordinates [1168.77, 246.62] with a bounding box of width 37.94 and height 95.66.
 At frame 44, person 12 is located at coordinates [209.31, 225.39] with a bounding box of width 68.10 and height 189.23.
 At frame 44, person 17 is located at coordinates [956.96, 259.56] with a bounding box of width 17.17 and height 45.59.
 At frame 44, person 18 is located at coordinates [906.67, 262.24] with a bounding box of width 17.22 and height 43.80.
 At frame 44, person 20 is located at coordinates [852.97, 266.39] with a bounding box of width 14.28 and height 35.74.
 

=====================================================

At frame 44, person 22 is located at coordinates [885.17, 267.83] with a bounding box of width 15.45 and height 36.61.
 At frame 44, person 24 is located at coordinates [1063.18, 248.83] with a bounding box of width 28.58 and height 73.41.
 At frame 44, person 29 is located at coordinates [751.91, 260.87] with a bounding box of width 16.54 and height 43.42.
 At frame 44, person 31 is located at coordinates [1144.77, 254.14] with a bounding box of width 26.05 and height 66.05.
 At frame 45, person 1 is located at coordinates [1178.59, 245.83] with a bounding box of width 38.30 and height 96.30.
 At frame 45, person 12 is located at coordinates [196.05, 223.65] with a bounding box of width 69.95 and height 194.89.
 At frame 45, person 17 is located at coordinates [960.16, 257.13] with a bounding box of width 17.71 and height 47.09.
 At frame 45, person 18 is located at coordinates [909.62, 261.39] with a bounding box of width 17.00 and height 42.96.
 At frame 45, person 20 is located at coordinates [854.62, 265.17] with a bounding box of width 14.75 and height 36.81.
 At frame 45, person 22 is located at coordinates [888.00, 266.18] with a bounding box of width 15.80 and height 36.96.
 At frame 45, person 24 is located at coordinates [1068.76, 246.90] with a bounding box of width 28.78 and height 74.31.
 At frame 45, person 29 is located at coordinates [752.39, 259.43] with a bounding box of width 16.26 and height 42.85.
 At frame 45, person 31 is located at coordinates [1151.20, 248.82] with a bounding box of width 28.25 and height 71.56.
 At frame 46, person 1 is located at coordinates [1187.72, 244.39] with a bounding box of width 39.11 and height 98.24.
 At frame 46, person 12 is located at coordinates [182.03, 222.43] with a bounding box of width 71.35 and height 200.75.
 At frame 46, person 17 is located at coordinates [963.52, 256.32] with a bounding box of width 17.30 and height 46.12.
 At frame 46, person 18 is located at coordinates [911.83, 260.49] with a bounding box of width 16.89 and height 42.43.
 At frame 46, person 20 is located at coordinates [855.98, 263.95] with a bounding box of width 14.88 and height 37.01.
 At frame 46, person 22 is located at coordinates [890.16, 264.68] with a bounding box of width 15.95 and height 37.47.
 At frame 46, person 24 is located at coordinates [1073.99, 248.07] with a bounding box of width 27.76 and height 71.56.
 At frame 46, person 29 is located at coordinates [752.95, 258.03] with a bounding box of width 16.11 and height 42.62.
 At frame 46, person 31 is located at coordinates [1158.99, 248.46] with a bounding box of width 28.14 and height 71.13.
