At frame 0, person 1 is located at coordinates [887.57, 345.79] with a bounding box of width 37.89 and height 95.33.
 At frame 72, person 1 is located at coordinates [971.61, 357.82] with a bounding box of width 43.04 and height 106.47.
 At frame 72, person 2 is located at coordinates [610.96, 339.06] with a bounding box of width 54.98 and height 121.63.
 At frame 72, person 6 is located at coordinates [603.26, 359.90] with a bounding box of width 16.92 and height 34.43.
 At frame 72, person 3 is located at coordinates [1117.97, 336.50] with a bounding box of width 55.47 and height 144.82.
 At frame 73, person 1 is located at coordinates [978.03, 358.57] with a bounding box of width 42.81 and height 105.89.
 At frame 73, person 2 is located at coordinates [611.55, 336.64] with a bounding box of width 57.79 and height 124.98.
 At frame 73, person 3 is located at coordinates [1121.68, 336.29] with a bounding box of width 56.69 and height 145.47.
 At frame 74, person 1 is located at coordinates [984.61, 358.45] with a bounding box of width 42.72 and height 105.66.
 At frame 74, person 2 is located at coordinates [613.62, 337.08] with a bounding box of width 59.06 and height 124.69.
 At frame 74, person 3 is located at coordinates [1125.89, 336.82] with a bounding box of width 56.96 and height 144.80.
 At frame 75, person 1 is located at coordinates [991.04, 357.62] with a bounding box of width 43.06 and height 106.34.
 At frame 75, person 2 is located at coordinates [613.84, 337.43] with a bounding box of width 59.96 and height 123.78.
 At frame 75, person 3 is located at coordinates [1132.13, 336.70] with a bounding box of width 57.01 and height 144.76.
 At frame 76, person 1 is located at coordinates [997.91, 357.29] with a bounding box of width 43.34 and height 106.59.
 At frame 76, person 2 is located at coordinates [613.28, 336.58] with a bounding box of width 60.81 and height 123.81.
 At frame 76, person 3 is located at coordinates [1138.16, 335.92] with a bounding box of width 57.41 and height 146.15.
 At frame 77, person 1 is located at coordinates [1003.55, 356.97] with a bounding box of width 44.05 and height 107.84.
 At frame 77, person 2 is located at coordinates [612.87, 337.42] with a bounding box of width 60.75 and height 121.87.
 At frame 77, person 3 is located at coordinates [1144.20, 334.88] with a bounding box of width 57.70 and height 147.34.
 

=====================================================

At frame 78, person 1 is located at coordinates [1009.85, 356.84] with a bounding box of width 44.17 and height 107.92.
 At frame 78, person 2 is located at coordinates [611.31, 335.97] with a bounding box of width 61.97 and height 123.48.
 At frame 78, person 3 is located at coordinates [1150.49, 334.52] with a bounding box of width 57.45 and height 148.07.
 At frame 79, person 1 is located at coordinates [1016.45, 356.79] with a bounding box of width 44.79 and height 109.10.
 At frame 79, person 2 is located at coordinates [609.26, 338.15] with a bounding box of width 60.68 and height 121.36.
 At frame 79, person 3 is located at coordinates [1158.26, 334.22] with a bounding box of width 57.68 and height 148.62.
 At frame 80, person 1 is located at coordinates [1022.94, 356.96] with a bounding box of width 45.22 and height 109.93.
 At frame 80, person 2 is located at coordinates [605.42, 336.62] with a bounding box of width 60.61 and height 121.72.
 At frame 80, person 3 is located at coordinates [1163.05, 333.36] with a bounding box of width 58.21 and height 150.66.
 At frame 81, person 1 is located at coordinates [1029.80, 357.03] with a bounding box of width 45.54 and height 110.22.
 At frame 81, person 2 is located at coordinates [606.85, 335.85] with a bounding box of width 61.37 and height 124.60.
 At frame 81, person 3 is located at coordinates [1167.36, 332.68] with a bounding box of width 58.63 and height 152.90.
 At frame 82, person 1 is located at coordinates [1036.95, 356.47] with a bounding box of width 46.28 and height 111.49.
 At frame 82, person 2 is located at coordinates [603.22, 331.68] with a bounding box of width 63.83 and height 129.56.
 At frame 82, person 3 is located at coordinates [1170.13, 330.91] with a bounding box of width 59.41 and height 156.37.
 At frame 83, person 1 is located at coordinates [1044.20, 356.45] with a bounding box of width 47.17 and height 112.73.
 At frame 83, person 2 is located at coordinates [604.27, 329.91] with a bounding box of width 66.06 and height 133.74.
 At frame 83, person 3 is located at coordinates [1174.23, 330.83] with a bounding box of width 58.78 and height 156.09.
 At frame 84, person 1 is located at coordinates [1051.51, 357.41] with a bounding box of width 47.31 and height 112.40.
 At frame 84, person 2 is located at coordinates [608.01, 338.82] with a bounding box of width 62.63 and height 126.52.
 At frame 84, person 3 is located at coordinates [1180.02, 330.06] with a bounding box of width 58.74 and height 155.87.
 At frame 85, person 1 is located at coordinates [1058.90, 357.59] with a bounding box of width 47.81 and height 113.42.
 At frame 85, person 2 is located at coordinates [601.20, 330.33] with a bounding box of width 66.04 and height 132.67.
 At frame 85, person 3 is located at coordinates [1184.52, 330.57] with a bounding box of width 59.70 and height 156.48.
 At frame 86, person 1 is located at coordinates [1066.76, 357.26] with a bounding box of width 48.30 and height 114.57.
 At frame 86, person 2 is located at coordinates [598.56, 326.71] with a bounding box of width 67.65 and height 134.50.
 At frame 86, person 3 is located at coordinates [1187.56, 330.99] with a bounding box of width 61.42 and height 157.41.
 At frame 87, person 1 is located at coordinates [1074.57, 356.55] with a bounding box of width 49.27 and height 116.53.
 At frame 87, person 2 is located at coordinates [594.85, 323.39] with a bounding box of width 70.43 and height 138.26.
 At frame 87, person 3 is located at coordinates [1191.98, 332.34] with a bounding box of width 63.39 and height 157.70.
 At frame 88, person 1 is located at coordinates [1082.38, 356.67] with a bounding box of width 49.57 and height 116.87.
 At frame 88, person 2 is located at coordinates [595.17, 324.26] with a bounding box of width 71.31 and height 138.52.
 At frame 88, person 3 is located at coordinates [1196.69, 332.88] with a bounding box of width 65.58 and height 158.52.
 At frame 89, person 1 is located at coordinates [1091.03, 357.49] with a bounding box of width 49.50 and height 116.59.
 At frame 89, person 2 is located at coordinates [592.22, 322.52] with a bounding box of width 73.06 and height 140.88.
 At frame 89, person 3 is located at coordinates [1202.47, 333.87] with a bounding box of width 67.45 and height 158.38.
 At frame 90, person 1 is located at coordinates [1099.04, 357.61] with a bounding box of width 50.42 and height 118.39.
 At frame 90, person 2 is located at coordinates [589.82, 325.74] with a bounding box of width 72.66 and height 139.05.
 At frame 90, person 3 is located at coordinates [1206.88, 332.90] with a bounding box of width 69.68 and height 160.99.
 At frame 91, person 1 is located at coordinates [1106.70, 357.46] with a bounding box of width 51.12 and height 119.83.
 At frame 91, person 2 is located at coordinates [585.60, 329.18] with a bounding box of width 71.59 and height 137.50.
 At frame 91, person 3 is located at coordinates [1212.05, 333.89] with a bounding box of width 70.96 and height 161.55.
 At frame 92, person 1 is located at coordinates [1115.03, 357.98] with a bounding box of width 51.67 and height 120.74.
 At frame 92, person 2 is located at coordinates [582.97, 330.89] with a bounding box of width 70.02 and height 135.32.
 At frame 92, person 3 is located at coordinates [1217.78, 335.06] with a bounding box of width 71.35 and height 162.48.
 At frame 93, person 1 is located at coordinates [1124.22, 358.17] with a bounding box of width 52.53 and height 122.61.
 At frame 93, person 2 is located at coordinates [581.32, 331.54] with a bounding box of width 68.70 and height 134.46.
 At frame 93, person 3 is located at coordinates [1222.81, 337.06] with a bounding box of width 70.12 and height 161.62.
 At frame 94, person 1 is located at coordinates [1133.51, 358.63] with a bounding box of width 53.12 and height 123.68.
 At frame 94, person 2 is located at coordinates [581.42, 331.99] with a bounding box of width 69.04 and height 137.26.
 

=====================================================

At frame 94, person 3 is located at coordinates [1230.13, 335.48] with a bounding box of width 70.93 and height 165.92.
 At frame 95, person 1 is located at coordinates [1142.81, 357.64] with a bounding box of width 54.49 and height 126.37.
 At frame 95, person 2 is located at coordinates [581.33, 330.01] with a bounding box of width 69.52 and height 139.47.
 At frame 95, person 3 is located at coordinates [1237.43, 333.73] with a bounding box of width 71.13 and height 169.43.
 At frame 96, person 1 is located at coordinates [1152.54, 357.65] with a bounding box of width 55.22 and height 127.37.
 At frame 96, person 2 is located at coordinates [579.59, 327.32] with a bounding box of width 71.69 and height 144.16.
 At frame 96, person 3 is located at coordinates [1246.30, 332.67] with a bounding box of width 71.06 and height 172.27.
 At frame 97, person 1 is located at coordinates [1163.10, 357.84] with a bounding box of width 55.95 and height 128.87.
 At frame 97, person 2 is located at coordinates [578.90, 326.49] with a bounding box of width 71.67 and height 144.39.
 At frame 98, person 1 is located at coordinates [1174.04, 359.65] with a bounding box of width 55.38 and height 127.48.
 At frame 98, person 2 is located at coordinates [577.50, 325.41] with a bounding box of width 72.70 and height 146.36.
 At frame 99, person 1 is located at coordinates [1185.35, 360.35] with a bounding box of width 55.81 and height 128.06.
 At frame 99, person 2 is located at coordinates [575.70, 323.85] with a bounding box of width 74.92 and height 149.78.
 At frame 100, person 1 is located at coordinates [1196.39, 360.99] with a bounding box of width 55.83 and height 128.25.
 At frame 100, person 2 is located at coordinates [574.04, 324.04] with a bounding box of width 75.48 and height 150.28.
 At frame 101, person 1 is located at coordinates [1208.94, 362.00] with a bounding box of width 55.96 and height 128.29.
 At frame 101, person 2 is located at coordinates [573.71, 325.30] with a bounding box of width 75.36 and height 149.65.
 At frame 102, person 1 is located at coordinates [1220.47, 360.82] with a bounding box of width 57.37 and height 130.61.
 At frame 102, person 2 is located at coordinates [572.32, 326.97] with a bounding box of width 73.84 and height 147.02.
 At frame 103, person 1 is located at coordinates [1231.80, 359.97] with a bounding box of width 57.28 and height 132.24.
 At frame 103, person 2 is located at coordinates [571.10, 328.60] with a bounding box of width 71.02 and height 143.23.
 At frame 104, person 1 is located at coordinates [1242.95, 358.48] with a bounding box of width 58.39 and height 137.08.
