At frame 0, person 1 is located at coordinates [775.66, 222.93] with a bounding box of width 40.26 and height 108.65.
 At frame 72, person 9 is located at coordinates [540.74, 239.37] with a bounding box of width 14.18 and height 37.73.
 At frame 72, person 2 is located at coordinates [821.89, 216.50] with a bounding box of width 43.17 and height 120.42.
 At frame 72, person 10 is located at coordinates [791.52, 239.82] with a bounding box of width 9.89 and height 23.40.
 At frame 72, person 11 is located at coordinates [518.71, 240.51] with a bounding box of width 13.21 and height 35.38.
 At frame 72, person 12 is located at coordinates [432.32, 229.71] with a bounding box of width 19.77 and height 50.84.
 At frame 72, person 13 is located at coordinates [450.99, 229.81] with a bounding box of width 19.00 and height 51.00.
 At frame 73, person 8 is located at coordinates [866.96, 234.10] with a bounding box of width 41.99 and height 109.69.
 At frame 73, person 9 is located at coordinates [540.14, 237.72] with a bounding box of width 14.30 and height 37.91.
 At frame 73, person 2 is located at coordinates [823.33, 215.57] with a bounding box of width 45.28 and height 125.92.
 At frame 73, person 10 is located at coordinates [792.05, 239.34] with a bounding box of width 9.87 and height 23.45.
 At frame 73, person 11 is located at coordinates [518.50, 239.86] with a bounding box of width 13.65 and height 36.50.
 At frame 73, person 12 is located at coordinates [430.58, 230.18] with a bounding box of width 20.10 and height 51.57.
 At frame 73, person 13 is located at coordinates [449.28, 228.00] with a bounding box of width 19.91 and height 53.37.
 At frame 74, person 8 is located at coordinates [869.92, 233.62] with a bounding box of width 41.26 and height 107.52.
 At frame 74, person 9 is located at coordinates [540.87, 236.71] with a bounding box of width 14.37 and height 37.78.
 At frame 74, person 2 is located at coordinates [826.25, 215.52] with a bounding box of width 47.31 and height 130.71.
 At frame 74, person 10 is located at coordinates [792.36, 239.08] with a bounding box of width 9.60 and height 23.06.
 

=====================================================

At frame 74, person 11 is located at coordinates [518.67, 239.74] with a bounding box of width 13.28 and height 35.36.
 At frame 74, person 12 is located at coordinates [430.89, 231.64] with a bounding box of width 18.90 and height 48.40.
 At frame 74, person 13 is located at coordinates [448.66, 228.03] with a bounding box of width 19.89 and height 53.33.
 At frame 75, person 8 is located at coordinates [871.60, 232.67] with a bounding box of width 42.00 and height 109.30.
 At frame 75, person 9 is located at coordinates [540.14, 236.45] with a bounding box of width 13.71 and height 35.77.
 At frame 75, person 2 is located at coordinates [828.16, 215.23] with a bounding box of width 46.43 and height 126.91.
 At frame 75, person 10 is located at coordinates [792.92, 239.00] with a bounding box of width 9.36 and height 22.72.
 At frame 75, person 11 is located at coordinates [518.73, 239.22] with a bounding box of width 13.53 and height 35.90.
 At frame 75, person 12 is located at coordinates [429.92, 231.98] with a bounding box of width 18.17 and height 46.56.
 At frame 75, person 13 is located at coordinates [448.12, 228.93] with a bounding box of width 19.36 and height 52.00.
 At frame 76, person 8 is located at coordinates [873.85, 233.87] with a bounding box of width 42.00 and height 109.36.
 At frame 76, person 9 is located at coordinates [539.68, 235.99] with a bounding box of width 13.82 and height 35.99.
 At frame 76, person 2 is located at coordinates [828.89, 211.36] with a bounding box of width 48.98 and height 134.33.
 At frame 76, person 10 is located at coordinates [793.37, 238.89] with a bounding box of width 9.53 and height 23.18.
 At frame 76, person 11 is located at coordinates [517.83, 237.38] with a bounding box of width 15.07 and height 39.82.
 At frame 76, person 12 is located at coordinates [427.74, 232.51] with a bounding box of width 17.92 and height 45.95.
 At frame 76, person 13 is located at coordinates [446.85, 229.72] with a bounding box of width 19.33 and height 51.86.
 At frame 77, person 8 is located at coordinates [876.64, 232.61] with a bounding box of width 42.59 and height 111.26.
 At frame 77, person 9 is located at coordinates [539.33, 236.14] with a bounding box of width 12.69 and height 32.93.
 At frame 77, person 2 is located at coordinates [830.78, 209.45] with a bounding box of width 50.44 and height 138.28.
 At frame 77, person 10 is located at coordinates [793.07, 238.87] with a bounding box of width 9.73 and height 23.73.
 At frame 77, person 11 is located at coordinates [519.06, 235.29] with a bounding box of width 15.89 and height 42.20.
 At frame 77, person 12 is located at coordinates [425.98, 230.63] with a bounding box of width 18.68 and height 48.03.
 At frame 77, person 13 is located at coordinates [445.71, 235.77] with a bounding box of width 17.11 and height 45.54.
 At frame 78, person 8 is located at coordinates [878.61, 232.52] with a bounding box of width 43.92 and height 115.22.
 At frame 78, person 9 is located at coordinates [538.87, 235.73] with a bounding box of width 12.53 and height 32.36.
 At frame 78, person 2 is located at coordinates [832.05, 207.88] with a bounding box of width 52.83 and height 144.62.
 At frame 78, person 10 is located at coordinates [793.72, 239.35] with a bounding box of width 9.78 and height 23.94.
 At frame 78, person 11 is located at coordinates [519.59, 234.39] with a bounding box of width 16.89 and height 45.02.
 At frame 78, person 12 is located at coordinates [424.18, 229.77] with a bounding box of width 19.38 and height 49.96.
 At frame 78, person 13 is located at coordinates [444.42, 238.41] with a bounding box of width 17.26 and height 45.63.
 At frame 79, person 8 is located at coordinates [881.16, 233.27] with a bounding box of width 43.75 and height 114.98.
 At frame 79, person 9 is located at coordinates [538.44, 235.91] with a bounding box of width 12.63 and height 32.37.
 At frame 79, person 2 is located at coordinates [835.46, 209.18] with a bounding box of width 51.57 and height 141.73.
 At frame 79, person 10 is located at coordinates [794.32, 240.04] with a bounding box of width 9.85 and height 24.21.
 At frame 79, person 11 is located at coordinates [520.32, 234.52] with a bounding box of width 16.23 and height 43.50.
 At frame 79, person 12 is located at coordinates [423.39, 230.83] with a bounding box of width 19.57 and height 50.49.
 At frame 79, person 13 is located at coordinates [443.88, 238.86] with a bounding box of width 17.18 and height 45.05.
 At frame 80, person 8 is located at coordinates [883.24, 233.19] with a bounding box of width 43.62 and height 114.81.
 At frame 80, person 9 is located at coordinates [537.61, 236.39] with a bounding box of width 13.24 and height 33.78.
 At frame 80, person 2 is located at coordinates [839.50, 209.66] with a bounding box of width 50.90 and height 141.10.
 At frame 80, person 10 is located at coordinates [794.58, 240.51] with a bounding box of width 9.78 and height 24.11.
 At frame 80, person 11 is located at coordinates [520.03, 234.62] with a bounding box of width 17.09 and height 45.71.
 At frame 80, person 12 is located at coordinates [422.02, 231.25] with a bounding box of width 21.10 and height 54.41.
 At frame 80, person 13 is located at coordinates [443.04, 241.41] with a bounding box of width 16.91 and height 43.86.
 At frame 80, person 14 is located at coordinates [621.67, 234.62] with a bounding box of width 15.23 and height 38.72.
 At frame 81, person 8 is located at coordinates [887.18, 234.53] with a bounding box of width 42.49 and height 111.21.
 At frame 81, person 9 is located at coordinates [537.51, 236.86] with a bounding box of width 13.45 and height 34.30.
 At frame 81, person 2 is located at coordinates [843.96, 210.36] with a bounding box of width 50.82 and height 141.07.
 At frame 81, person 10 is located at coordinates [794.80, 240.50] with a bounding box of width 10.26 and height 25.24.
 

=====================================================

At frame 81, person 11 is located at coordinates [520.10, 234.86] with a bounding box of width 17.44 and height 46.71.
 At frame 81, person 12 is located at coordinates [421.50, 232.36] with a bounding box of width 20.95 and height 54.15.
 At frame 81, person 13 is located at coordinates [442.76, 242.09] with a bounding box of width 16.85 and height 43.24.
 At frame 81, person 14 is located at coordinates [621.62, 234.18] with a bounding box of width 15.51 and height 39.44.
 At frame 82, person 8 is located at coordinates [887.85, 235.35] with a bounding box of width 45.08 and height 117.33.
 At frame 82, person 9 is located at coordinates [536.56, 236.77] with a bounding box of width 14.62 and height 37.24.
 At frame 82, person 2 is located at coordinates [846.77, 210.84] with a bounding box of width 51.49 and height 143.12.
 At frame 82, person 10 is located at coordinates [795.25, 241.17] with a bounding box of width 10.45 and height 25.66.
 At frame 82, person 11 is located at coordinates [519.75, 235.74] with a bounding box of width 17.91 and height 48.03.
 At frame 82, person 12 is located at coordinates [420.87, 234.75] with a bounding box of width 20.71 and height 53.61.
 At frame 82, person 13 is located at coordinates [441.84, 241.88] with a bounding box of width 17.34 and height 44.05.
 At frame 82, person 14 is located at coordinates [621.97, 235.82] with a bounding box of width 14.89 and height 37.89.
 At frame 83, person 8 is located at coordinates [890.33, 235.36] with a bounding box of width 46.10 and height 120.03.
 At frame 83, person 9 is located at coordinates [536.30, 237.02] with a bounding box of width 14.88 and height 37.95.
 At frame 83, person 2 is located at coordinates [850.18, 209.88] with a bounding box of width 51.53 and height 144.43.
 At frame 83, person 10 is located at coordinates [796.30, 241.14] with a bounding box of width 10.28 and height 25.43.
 At frame 83, person 11 is located at coordinates [519.40, 235.91] with a bounding box of width 18.13 and height 48.70.
 At frame 83, person 12 is located at coordinates [420.38, 235.95] with a bounding box of width 20.01 and height 51.82.
 At frame 83, person 13 is located at coordinates [440.97, 244.35] with a bounding box of width 17.05 and height 42.97.
 At frame 83, person 14 is located at coordinates [622.58, 237.05] with a bounding box of width 14.58 and height 37.13.
 At frame 84, person 8 is located at coordinates [892.37, 236.13] with a bounding box of width 46.45 and height 120.65.
 At frame 84, person 9 is located at coordinates [535.96, 237.13] with a bounding box of width 15.10 and height 38.61.
 At frame 84, person 2 is located at coordinates [851.64, 207.41] with a bounding box of width 53.35 and height 150.46.
 At frame 84, person 10 is located at coordinates [797.04, 241.04] with a bounding box of width 10.28 and height 25.33.
